selection_scope,threshold,accuracy,macro_f1,precision,relevant_recall,specificity,tp,tn,fp,fn,medical_fn,medical_n,medical_recall,referral_fraction,referrals,feasible_recall_first,selected_default_0_5,selected_balanced_macro_f1,selected_recall_first
final_all_training,0.9418647785849611,0.6500553709856035,0.6452589807852966,1.0,0.4326750448833034,1.0,241,346,0,316,142,334,0.5748502994011976,0.26688815060908083,241,False,False,False,False
final_all_training,0.9433563952841382,0.6489479512735327,0.6440430106457192,1.0,0.43087971274685816,1.0,240,346,0,317,143,334,0.5718562874251497,0.26578073089701,240,False,False,False,False
final_all_training,0.9435398756692668,0.6478405315614618,0.6428255137071497,1.0,0.42908438061041293,1.0,239,346,0,318,144,334,0.5688622754491018,0.2646733111849391,239,False,False,False,False
final_all_training,0.9435992341869235,0.646733111849391,0.6416064796670586,1.0,0.4272890484739677,1.0,238,346,0,319,145,334,0.5658682634730539,0.26356589147286824,238,False,False,False,False
final_all_training,0.9438568537655462,0.64562569213732,0.6403858981889866,1.0,0.4254937163375224,1.0,237,346,0,320,146,334,0.562874251497006,0.26245847176079734,237,False,False,False,False
final_all_training,0.9438918005589835,0.6445182724252492,0.6391637589022406,1.0,0.4236983842010772,1.0,236,346,0,321,146,334,0.562874251497006,0.26135105204872644,236,False,False,False,False
final_all_training,0.9439647127657846,0.6434108527131783,0.6379400514015898,1.0,0.42190305206463197,1.0,235,346,0,322,147,334,0.5598802395209581,0.2602436323366556,235,False,False,False,False
final_all_training,0.9442684169772458,0.6423034330011074,0.6367147652469594,1.0,0.42010771992818674,1.0,234,346,0,323,148,334,0.5568862275449101,0.2591362126245847,234,False,False,False,False
final_all_training,0.9445543378014201,0.6411960132890365,0.6354878899631218,1.0,0.41831238779174146,1.0,233,346,0,324,149,334,0.5538922155688623,0.25802879291251385,233,False,False,False,False
final_all_training,0.9453550358877596,0.6400885935769657,0.6342594150393874,1.0,0.41651705565529623,1.0,232,346,0,325,150,334,0.5508982035928144,0.25692137320044295,232,False,False,False,False
final_all_training,0.9456704854695048,0.6389811738648948,0.6330293299292931,1.0,0.414721723518851,1.0,231,346,0,326,151,334,0.5479041916167665,0.2558139534883721,231,False,False,False,False
final_all_training,0.9461143543087035,0.6378737541528239,0.6317976240502872,1.0,0.4129263913824057,1.0,230,346,0,327,152,334,0.5449101796407185,0.2547065337763012,230,False,False,False,False
final_all_training,0.9461929832969461,0.636766334440753,0.6305642867834157,1.0,0.4111310592459605,1.0,229,346,0,328,153,334,0.5419161676646707,0.25359911406423036,229,False,False,False,False
final_all_training,0.946215963979789,0.6356589147286822,0.6293293074730033,1.0,0.40933572710951527,1.0,228,346,0,329,154,334,0.5389221556886228,0.25249169435215946,228,False,False,False,False
final_all_training,0.9463047169786043,0.6345514950166113,0.628092675426335,1.0,0.40754039497307004,1.0,227,346,0,330,155,334,0.5359281437125748,0.2513842746400886,227,False,False,False,False
final_all_training,0.9468676258602244,0.6334440753045404,0.6268543799133343,1.0,0.40574506283662476,1.0,226,346,0,331,156,334,0.5329341317365269,0.2502768549280177,226,False,False,False,False
final_all_training,0.9470367685772135,0.6323366555924695,0.6256144101662404,1.0,0.40394973070017953,1.0,225,346,0,332,157,334,0.5299401197604791,0.24916943521594684,225,False,False,False,False
final_all_training,0.9473121269625533,0.6312292358803987,0.6243727553792824,1.0,0.4021543985637343,1.0,224,346,0,333,158,334,0.5269461077844312,0.24806201550387597,224,False,False,False,False
final_all_training,0.9475899894415059,0.6301218161683277,0.623129404708352,1.0,0.400359066427289,1.0,223,346,0,334,159,334,0.5239520958083832,0.2469545957918051,223,False,False,False,False
final_all_training,0.9484235308942812,0.6290143964562569,0.6218843472706751,1.0,0.3985637342908438,1.0,222,346,0,335,160,334,0.5209580838323353,0.24584717607973422,222,False,False,False,False
final_all_training,0.948901849070991,0.627906976744186,0.620637572144479,1.0,0.39676840215439857,1.0,221,346,0,336,161,334,0.5179640718562875,0.24473975636766335,221,False,False,False,False
final_all_training,0.9492314343148993,0.6267995570321152,0.6193890683686603,1.0,0.39497307001795334,1.0,220,346,0,337,162,334,0.5149700598802395,0.24363233665559247,220,False,False,False,False
final_all_training,0.9493160333731423,0.6256921373200443,0.6181388249424482,1.0,0.39317773788150806,1.0,219,346,0,338,162,334,0.5149700598802395,0.2425249169435216,219,False,False,False,False
final_all_training,0.9500431567545458,0.6245847176079734,0.6168868308250681,1.0,0.39138240574506283,1.0,218,346,0,339,162,334,0.5149700598802395,0.24141749723145073,218,False,False,False,False
final_all_training,0.9500475829908039,0.6234772978959026,0.6156330749354004,1.0,0.3895870736086176,1.0,217,346,0,340,163,334,0.5119760479041916,0.24031007751937986,217,False,False,False,False
final_all_training,0.9503027000061808,0.6223698781838317,0.6143775461516401,1.0,0.3877917414721723,1.0,216,346,0,341,163,334,0.5119760479041916,0.23920265780730898,216,False,False,False,False
final_all_training,0.9505144217884859,0.6212624584717608,0.6131202333109509,1.0,0.3859964093357271,1.0,215,346,0,342,164,334,0.5089820359281437,0.23809523809523808,215,False,False,False,False
final_all_training,0.9509920863320611,0.6201550387596899,0.6118611252091205,1.0,0.38420107719928187,1.0,214,346,0,343,164,334,0.5089820359281437,0.2369878183831672,214,False,False,False,False
final_all_training,0.9510285801089263,0.6190476190476191,0.6106002106002106,1.0,0.38240574506283664,1.0,213,346,0,344,164,334,0.5089820359281437,0.23588039867109634,213,False,False,False,False
final_all_training,0.9511633295537614,0.6179401993355482,0.6093374781962071,1.0,0.38061041292639136,1.0,212,346,0,345,165,334,0.5059880239520959,0.23477297895902546,212,False,False,False,False
final_all_training,0.9516397764046632,0.6168327796234773,0.6080729166666666,1.0,0.37881508078994613,1.0,211,346,0,346,165,334,0.5059880239520959,0.2336655592469546,211,False,False,False,False
final_all_training,0.9518415286147025,0.6157253599114064,0.6068065146383608,1.0,0.3770197486535009,1.0,210,346,0,347,166,334,0.5029940119760479,0.23255813953488372,210,False,False,False,False
final_all_training,0.952112757516654,0.6146179401993356,0.6055382606949187,1.0,0.3752244165170557,1.0,209,346,0,348,167,334,0.5,0.23145071982281284,209,False,False,False,False
final_all_training,0.952773379852371,0.6135105204872646,0.6042681433764667,1.0,0.3734290843806104,1.0,208,346,0,349,168,334,0.49700598802395207,0.23034330011074197,208,False,False,False,False
final_all_training,0.9534157017161585,0.6124031007751938,0.6029961511792666,1.0,0.37163375224416517,1.0,207,346,0,350,168,334,0.49700598802395207,0.2292358803986711,207,False,False,False,False
final_all_training,0.9536852087791842,0.6112956810631229,0.6017222725553493,1.0,0.36983842010771995,1.0,206,346,0,351,168,334,0.49700598802395207,0.22812846068660023,206,False,False,False,False
final_all_training,0.9538344010808888,0.6101882613510521,0.6004464959121489,1.0,0.36804308797127466,1.0,205,346,0,352,169,334,0.4940119760479042,0.22702104097452935,205,False,False,False,False
final_all_training,0.954163243757942,0.6090808416389811,0.5991688096121321,1.0,0.36624775583482944,1.0,204,346,0,353,169,334,0.4940119760479042,0.22591362126245848,204,False,False,False,False
final_all_training,0.9541944282297631,0.6079734219269103,0.5978892019724262,1.0,0.3644524236983842,1.0,203,346,0,354,169,334,0.4940119760479042,0.2248062015503876,203,False,False,False,False
final_all_training,0.9542648173913975,0.6068660022148394,0.5966076612644446,1.0,0.362657091561939,1.0,202,346,0,355,170,334,0.49101796407185627,0.22369878183831673,202,False,False,False,False
final_all_training,0.9545382812905181,0.6057585825027686,0.5953241757135088,1.0,0.3608617594254937,1.0,201,346,0,356,171,334,0.4880239520958084,0.22259136212624583,201,False,False,False,False
final_all_training,0.9547987718606948,0.6046511627906976,0.5940387334984694,1.0,0.3590664272890485,1.0,200,346,0,357,172,334,0.48502994011976047,0.22148394241417496,200,False,False,False,False
final_all_training,0.9550707222813511,0.6035437430786268,0.5927513227513228,1.0,0.35727109515260325,1.0,199,346,0,358,173,334,0.4820359281437126,0.2203765227021041,199,False,False,False,False
final_all_training,0.9553597355294604,0.602436323366556,0.591461931556827,1.0,0.35547576301615796,1.0,198,346,0,359,174,334,0.47904191616766467,0.21926910299003322,198,False,False,False,False
final_all_training,0.9553871539093204,0.6013289036544851,0.5901705479521134,1.0,0.35368043087971274,1.0,197,346,0,360,174,334,0.47904191616766467,0.21816168327796234,197,False,False,False,False
final_all_training,0.9561611664695896,0.6002214839424141,0.5888771599262967,1.0,0.3518850987432675,1.0,196,346,0,361,175,334,0.47604790419161674,0.21705426356589147,196,False,False,False,False
final_all_training,0.9562410465619421,0.5991140642303433,0.5875817554200815,1.0,0.3500897666068223,1.0,195,346,0,362,176,334,0.47305389221556887,0.2159468438538206,195,False,False,False,False
final_all_training,0.9564552738815392,0.5980066445182725,0.5862843223253671,1.0,0.348294434470377,1.0,194,346,0,363,176,334,0.47305389221556887,0.21483942414174972,194,False,False,False,False
final_all_training,0.9565829564835534,0.5968992248062015,0.5849848484848486,1.0,0.3464991023339318,1.0,193,346,0,364,177,334,0.47005988023952094,0.21373200442967885,193,False,False,False,False
final_all_training,0.9570817374022967,0.5957918050941307,0.5836833216916153,1.0,0.34470377019748655,1.0,192,346,0,365,178,334,0.46706586826347307,0.21262458471760798,192,False,False,False,False
final_all_training,0.9574755941124057,0.5946843853820598,0.5823797296887478,1.0,0.34290843806104127,1.0,191,346,0,366,178,334,0.46706586826347307,0.2115171650055371,191,False,False,False,False
final_all_training,0.9575955920595716,0.593576965669989,0.5810740601689098,1.0,0.34111310592459604,1.0,190,346,0,367,179,334,0.46407185628742514,0.21040974529346623,190,False,False,False,False
final_all_training,0.9576722805108276,0.592469545957918,0.579766300773939,1.0,0.3393177737881508,1.0,189,346,0,368,180,334,0.46107784431137727,0.20930232558139536,189,False,False,False,False
final_all_training,0.9581343344365794,0.5913621262458472,0.5784564390944342,1.0,0.3375224416517056,1.0,188,346,0,369,181,334,0.45808383233532934,0.2081949058693245,188,False,False,False,False
final_all_training,0.9583263951566985,0.5902547065337763,0.5771444626693396,1.0,0.3357271095152603,1.0,187,346,0,370,182,334,0.4550898203592814,0.2070874861572536,187,False,False,False,False
final_all_training,0.958350028529258,0.5891472868217055,0.5758303589855269,1.0,0.3339317773788151,1.0,186,346,0,371,183,334,0.45209580838323354,0.2059800664451827,186,False,False,False,False
final_all_training,0.958595309979703,0.5880398671096345,0.5745141154773726,1.0,0.33213644524236985,1.0,185,346,0,372,184,334,0.4491017964071856,0.20487264673311184,185,False,False,False,False
final_all_training,0.9591876454006347,0.5869324473975637,0.5731957195263349,1.0,0.3303411131059246,1.0,184,346,0,373,185,334,0.44610778443113774,0.20376522702104097,184,False,False,False,False
final_all_training,0.9592861561765832,0.5858250276854928,0.5718751584605243,1.0,0.32854578096947934,1.0,183,346,0,374,186,334,0.4431137724550898,0.2026578073089701,183,False,False,False,False
final_all_training,0.9596412587742346,0.584717607973422,0.5705524195542749,1.0,0.3267504488330341,1.0,182,346,0,375,187,334,0.44011976047904194,0.20155038759689922,182,False,False,False,False
final_all_training,0.9606893031662442,0.583610188261351,0.5692274900277092,1.0,0.3249551166965889,1.0,181,346,0,376,188,334,0.437125748502994,0.20044296788482835,181,False,False,False,False
final_all_training,0.960800904314457,0.5825027685492802,0.5679003570463017,1.0,0.3231597845601436,1.0,180,346,0,377,188,334,0.437125748502994,0.19933554817275748,180,False,False,False,False
final_all_training,0.9608260823964648,0.5813953488372093,0.5665710077204389,1.0,0.3213644524236984,1.0,179,346,0,378,189,334,0.4341317365269461,0.1982281284606866,179,False,False,False,False
final_all_training,0.9612264258830044,0.5802879291251384,0.5652394291049754,1.0,0.31956912028725315,1.0,178,346,0,379,189,334,0.4341317365269461,0.19712070874861573,178,False,False,False,False
final_all_training,0.9613998762068426,0.5791805094130675,0.5639056081987881,1.0,0.3177737881508079,1.0,177,346,0,380,190,334,0.4311377245508982,0.19601328903654486,177,False,False,False,False
final_all_training,0.9615657485341226,0.5780730897009967,0.5625695319443261,1.0,0.31597845601436264,1.0,176,346,0,381,191,334,0.4281437125748503,0.19490586932447398,176,False,False,False,False
final_all_training,0.9619353536102753,0.5769656699889258,0.5612311872271576,1.0,0.3141831238779174,1.0,175,346,0,382,191,334,0.4281437125748503,0.1937984496124031,175,False,False,False,False
final_all_training,0.9620992668884834,0.5758582502768549,0.559890560875513,1.0,0.3123877917414722,1.0,174,346,0,383,191,334,0.4281437125748503,0.19269102990033224,174,False,False,False,False
final_all_training,0.9621888475518257,0.574750830564784,0.5585476396598258,1.0,0.3105924596050269,1.0,173,346,0,384,191,334,0.4281437125748503,0.19158361018826134,173,False,False,False,False
final_all_training,0.962346406566676,0.5736434108527132,0.557202410292269,1.0,0.3087971274685817,1.0,172,346,0,385,192,334,0.4251497005988024,0.19047619047619047,172,False,False,False,False
final_all_training,0.9626914318026938,0.5725359911406424,0.555854859426288,1.0,0.30700179533213645,1.0,171,346,0,386,193,334,0.4221556886227545,0.1893687707641196,171,False,False,False,False
final_all_training,0.96289257452496,0.5714285714285714,0.5545049736561313,1.0,0.3052064631956912,1.0,170,346,0,387,193,334,0.4221556886227545,0.18826135105204872,170,False,False,False,False
final_all_training,0.9631561502084978,0.5703211517165006,0.5531527395163759,1.0,0.30341113105924594,1.0,169,346,0,388,194,334,0.41916167664670656,0.18715393133997785,169,False,False,False,False
final_all_training,0.9634218408689057,0.5692137320044297,0.5517981434814507,1.0,0.3016157989228007,1.0,168,346,0,389,195,334,0.4161676646706587,0.18604651162790697,168,False,False,False,False
final_all_training,0.9636878841680178,0.5681063122923588,0.5504411719651556,1.0,0.2998204667863555,1.0,167,346,0,390,196,334,0.41317365269461076,0.1849390919158361,167,False,False,False,False
final_all_training,0.9639730266580626,0.5669988925802879,0.5490818113201764,1.0,0.2980251346499102,1.0,166,346,0,391,197,334,0.4101796407185629,0.18383167220376523,166,False,False,False,False
final_all_training,0.9641680598767159,0.5658914728682171,0.5477200478375975,1.0,0.296229802513465,1.0,165,346,0,392,197,334,0.4101796407185629,0.18272425249169436,165,False,False,False,False
final_all_training,0.9643702415083699,0.5647840531561462,0.5463558677464095,1.0,0.29443447037701975,1.0,164,346,0,393,197,334,0.4101796407185629,0.18161683277962348,164,False,False,False,False
final_all_training,0.9644417009986112,0.5636766334440753,0.5449892572130142,1.0,0.2926391382405745,1.0,163,346,0,394,198,334,0.40718562874251496,0.1805094130675526,163,False,False,False,False
final_all_training,0.9644836536521842,0.5625692137320044,0.5436202023407242,1.0,0.29084380610412924,1.0,162,346,0,395,199,334,0.4041916167664671,0.17940199335548174,162,False,False,False,False
final_all_training,0.9645203681897645,0.5614617940199336,0.5422486891692611,1.0,0.289048473967684,1.0,161,346,0,396,199,334,0.4041916167664671,0.17829457364341086,161,False,False,False,False
final_all_training,0.9646110360252697,0.5603543743078627,0.5408747036742473,1.0,0.2872531418312388,1.0,160,346,0,397,200,334,0.40119760479041916,0.17718715393134,160,False,False,False,False
final_all_training,0.964800353409204,0.5592469545957918,0.5394982317666958,1.0,0.28545780969479356,1.0,159,346,0,398,201,334,0.39820359281437123,0.1760797342192691,159,False,False,False,False
final_all_training,0.9648717535120394,0.5581395348837209,0.5381192592924948,1.0,0.2836624775583483,1.0,158,346,0,399,202,334,0.39520958083832336,0.17497231450719822,158,False,False,False,False
final_all_training,0.965154258784072,0.5570321151716501,0.5367377720318897,1.0,0.28186714542190305,1.0,157,346,0,400,203,334,0.39221556886227543,0.17386489479512734,157,False,False,False,False
final_all_training,0.9653677370283931,0.5559246954595792,0.5353537556989589,1.0,0.2800718132854578,1.0,156,346,0,401,203,334,0.39221556886227543,0.17275747508305647,156,False,False,False,False
final_all_training,0.9653798573566488,0.5548172757475083,0.5339671959410883,1.0,0.27827648114901254,1.0,155,346,0,402,203,334,0.39221556886227543,0.1716500553709856,155,False,False,False,False
final_all_training,0.9658900913999653,0.5537098560354374,0.5325780783384391,1.0,0.2764811490125673,1.0,154,346,0,403,204,334,0.38922155688622756,0.17054263565891473,154,False,False,False,False
final_all_training,0.9659725398411778,0.5526024363233666,0.5311863884034131,1.0,0.2746858168761221,1.0,153,346,0,404,205,334,0.38622754491017963,0.16943521594684385,153,False,False,False,False
final_all_training,0.9660141011337132,0.5514950166112956,0.529792111580114,1.0,0.27289048473967686,1.0,152,346,0,405,206,334,0.38323353293413176,0.16832779623477298,152,False,False,False,False
final_all_training,0.9664795827240007,0.5503875968992248,0.5283952332438022,1.0,0.2710951526032316,1.0,151,346,0,406,206,334,0.38323353293413176,0.1672203765227021,151,False,False,False,False
final_all_training,0.9667668320595142,0.5492801771871539,0.5269957387003487,1.0,0.26929982046678635,1.0,150,346,0,407,206,334,0.38323353293413176,0.16611295681063123,150,False,False,False,False
final_all_training,0.9668699045070409,0.5481727574750831,0.5255936131856812,1.0,0.26750448833034113,1.0,149,346,0,408,207,334,0.38023952095808383,0.16500553709856036,149,False,False,False,False
final_all_training,0.9669778455686023,0.5470653377630121,0.5241888418652288,1.0,0.26570915619389585,1.0,148,346,0,409,208,334,0.3772455089820359,0.1638981173864895,148,False,False,False,False
final_all_training,0.9670606279821553,0.5459579180509413,0.5227814098333607,1.0,0.2639138240574506,1.0,147,346,0,410,209,334,0.37425149700598803,0.16279069767441862,147,False,False,False,False
final_all_training,0.9675763026324754,0.5448504983388704,0.5213713021128205,1.0,0.2621184919210054,1.0,146,346,0,411,210,334,0.3712574850299401,0.16168327796234774,146,False,False,False,False
final_all_training,0.9677115738524471,0.5437430786267996,0.5199585036541559,1.0,0.26032315978456017,1.0,145,346,0,412,211,334,0.36826347305389223,0.16057585825027684,145,False,False,False,False
final_all_training,0.967760246615676,0.5426356589147286,0.518542999335145,1.0,0.2585278276481149,1.0,144,346,0,413,212,334,0.3652694610778443,0.15946843853820597,144,False,False,False,False
final_all_training,0.9682721084183574,0.5415282392026578,0.5171247739602169,1.0,0.25673249551166966,1.0,143,346,0,414,213,334,0.36227544910179643,0.1583610188261351,143,False,False,False,False
final_all_training,0.9683605726294332,0.540420819490587,0.5157038122598679,1.0,0.25493716337522443,1.0,142,346,0,415,213,334,0.36227544910179643,0.15725359911406422,142,False,False,False,False
final_all_training,0.9685711145238303,0.5393133997785161,0.5142800988900728,1.0,0.25314183123877915,1.0,141,346,0,416,214,334,0.3592814371257485,0.15614617940199335,141,False,False,False,False
final_all_training,0.9686199847771859,0.5382059800664452,0.5128536184316916,1.0,0.2513464991023339,1.0,140,346,0,417,215,334,0.3562874251497006,0.15503875968992248,140,False,False,False,False
final_all_training,0.9688411758356337,0.5370985603543743,0.5114243553898726,1.0,0.2495511669658887,1.0,139,346,0,418,216,334,0.3532934131736527,0.1539313399778516,139,False,False,False,False
final_all_training,0.9688727534481165,0.5359911406423035,0.509992294193448,1.0,0.24775583482944344,1.0,138,346,0,419,217,334,0.3502994011976048,0.15282392026578073,138,False,False,False,False
final_all_training,0.9690150206080965,0.5348837209302325,0.5085574191943275,1.0,0.2459605026929982,1.0,137,346,0,420,218,334,0.3473053892215569,0.15171650055370986,137,False,False,False,False
final_all_training,0.9690732196108057,0.5337763012181617,0.5071197146668844,1.0,0.24416517055655296,1.0,136,346,0,421,219,334,0.344311377245509,0.150609080841639,136,False,False,False,False
final_all_training,0.9691921274079409,0.5326688815060908,0.5056791648073391,1.0,0.24236983842010773,1.0,135,346,0,422,220,334,0.3413173652694611,0.14950166112956811,135,False,False,False,False
final_all_training,0.9695381062750299,0.53156146179402,0.5042357537331352,1.0,0.24057450628366248,1.0,134,346,0,423,220,334,0.3413173652694611,0.14839424141749724,134,False,False,False,False
final_all_training,0.9695947122051305,0.530454042081949,0.5027894654823126,1.0,0.23877917414721722,1.0,133,346,0,424,221,334,0.3383233532934132,0.14728682170542637,133,False,False,False,False
final_all_training,0.9696822774566111,0.5293466223698782,0.501340284012874,1.0,0.236983842010772,1.0,132,346,0,425,221,334,0.3383233532934132,0.1461794019933555,132,False,False,False,False
final_all_training,0.9696913256729733,0.5282392026578073,0.49988819320214667,1.0,0.23518850987432674,1.0,131,346,0,426,221,334,0.3383233532934132,0.1450719822812846,131,False,False,False,False
final_all_training,0.9697159511969969,0.5271317829457365,0.4984331768461392,1.0,0.2333931777378815,1.0,130,346,0,427,222,334,0.33532934131736525,0.14396456256921372,130,False,False,False,False
final_all_training,0.9701010561745992,0.5260243632336655,0.49697521865889216,1.0,0.23159784560143626,1.0,129,346,0,428,223,334,0.3323353293413174,0.14285714285714285,129,False,False,False,False
final_all_training,0.9704268400837136,0.5249169435215947,0.4955143022718246,1.0,0.22980251346499103,1.0,128,346,0,429,223,334,0.3323353293413174,0.14174972314507198,128,False,False,False,False
final_all_training,0.9704575149200994,0.5238095238095238,0.49405041123307375,1.0,0.22800718132854578,1.0,127,346,0,430,224,334,0.32934131736526945,0.1406423034330011,127,False,False,False,False
final_all_training,0.9705606214233231,0.5227021040974529,0.49258352900683045,1.0,0.22621184919210055,1.0,126,346,0,431,224,334,0.32934131736526945,0.13953488372093023,126,False,False,False,False
final_all_training,0.9708451213941125,0.521594684385382,0.4911136389726678,1.0,0.2244165170556553,1.0,125,346,0,432,225,334,0.3263473053892216,0.13842746400885936,125,False,False,False,False
final_all_training,0.9709192217679361,0.5204872646733112,0.4896407244248654,1.0,0.22262118491921004,1.0,124,346,0,433,226,334,0.32335329341317365,0.13732004429678848,124,False,False,False,False
final_all_training,0.9713004359590245,0.5193798449612403,0.4881647685717271,1.0,0.22082585278276481,1.0,123,346,0,434,226,334,0.32335329341317365,0.1362126245847176,123,False,False,False,False
final_all_training,0.9715544248102833,0.5182724252491694,0.48668575453489327,1.0,0.21903052064631956,1.0,122,346,0,435,227,334,0.3203592814371258,0.13510520487264674,122,False,False,False,False
final_all_training,0.9719658449106428,0.5171650055370985,0.48520366534864745,1.0,0.21723518850987433,1.0,121,346,0,436,227,334,0.3203592814371258,0.13399778516057587,121,False,False,False,False
final_all_training,0.9720568836139805,0.5160575858250277,0.4837184839592167,1.0,0.21543985637342908,1.0,120,346,0,437,228,334,0.31736526946107785,0.132890365448505,120,False,False,False,False
final_all_training,0.9724687367827847,0.5149501661129569,0.48223019322406663,1.0,0.21364452423698385,1.0,119,346,0,438,229,334,0.3143712574850299,0.13178294573643412,119,False,False,False,False
final_all_training,0.9728737737242411,0.5138427464008859,0.4807387759111897,1.0,0.2118491921005386,1.0,118,346,0,439,230,334,0.31137724550898205,0.13067552602436322,118,False,False,False,False
final_all_training,0.9729108651513615,0.512735326688815,0.4792442146983884,1.0,0.21005385996409337,1.0,117,346,0,440,231,334,0.3083832335329341,0.12956810631229235,117,False,False,False,False
final_all_training,0.9729237782636498,0.5116279069767442,0.4777464921725514,1.0,0.20825852782764812,1.0,116,346,0,441,231,334,0.3083832335329341,0.12846068660022147,116,False,False,False,False
final_all_training,0.9732750086462978,0.5105204872646734,0.47624559082892415,1.0,0.20646319569120286,1.0,115,346,0,442,232,334,0.30538922155688625,0.1273532668881506,115,False,False,False,False
final_all_training,0.9734233481204957,0.5094130675526024,0.474741493070373,1.0,0.20466786355475763,1.0,114,346,0,443,232,334,0.30538922155688625,0.12624584717607973,114,False,False,False,False
final_all_training,0.9736058653299415,0.5083056478405316,0.47323418120664285,1.0,0.20287253141831238,1.0,113,346,0,444,233,334,0.3023952095808383,0.12513842746400886,113,False,False,False,False
final_all_training,0.9737928142443537,0.5071982281284607,0.47172363745360896,1.0,0.20107719928186715,1.0,112,346,0,445,234,334,0.2994011976047904,0.12403100775193798,112,False,False,False,False
final_all_training,0.9738176244321525,0.5060908084163898,0.47020984393252163,1.0,0.1992818671454219,1.0,111,346,0,446,235,334,0.2964071856287425,0.12292358803986711,111,False,False,False,False
final_all_training,0.9739845050475282,0.5049833887043189,0.46869278266924486,1.0,0.19748653500897667,1.0,110,346,0,447,236,334,0.2934131736526946,0.12181616832779624,110,False,False,False,False
final_all_training,0.974074860482191,0.5038759689922481,0.4671724355934882,1.0,0.19569120287253142,1.0,109,346,0,448,236,334,0.2934131736526946,0.12070874861572536,109,False,False,False,False
final_all_training,0.9740802312029209,0.5027685492801772,0.4656487845380322,1.0,0.19389587073608616,1.0,108,346,0,449,237,334,0.2904191616766467,0.11960132890365449,108,False,False,False,False
final_all_training,0.9741011092707689,0.5016611295681063,0.46412181123794655,1.0,0.19210053859964094,1.0,107,346,0,450,238,334,0.2874251497005988,0.1184939091915836,107,False,False,False,False
final_all_training,0.9746152305450931,0.5005537098560354,0.4625914973298021,1.0,0.19030520646319568,1.0,106,346,0,451,239,334,0.2844311377245509,0.11738648947951273,106,False,False,False,False
final_all_training,0.9747972355522845,0.4994462901439646,0.4610578243508757,1.0,0.18850987432675045,1.0,105,346,0,452,239,334,0.2844311377245509,0.11627906976744186,105,False,False,False,False
final_all_training,0.975185222566064,0.4983388704318937,0.459520773738348,1.0,0.1867145421903052,1.0,104,346,0,453,240,334,0.281437125748503,0.11517165005537099,104,False,False,False,False
final_all_training,0.9753061941163425,0.49723145071982283,0.4579803268284944,1.0,0.18491921005385997,1.0,103,346,0,454,241,334,0.27844311377245506,0.11406423034330011,103,False,False,False,False
final_all_training,0.975335767535129,0.49612403100775193,0.45643646485586864,1.0,0.18312387791741472,1.0,102,346,0,455,241,334,0.27844311377245506,0.11295681063122924,102,False,False,False,False
final_all_training,0.9753393859072288,0.4950166112956811,0.4548891689524798,1.0,0.1813285457809695,1.0,101,346,0,456,242,334,0.2754491017964072,0.11184939091915837,101,False,False,False,False
final_all_training,0.9754401629358948,0.4939091915836102,0.45333842014696124,1.0,0.17953321364452424,1.0,100,346,0,457,243,334,0.27245508982035926,0.11074197120708748,100,False,False,False,False
final_all_training,0.9756030364689098,0.49280177187153934,0.4517841993637327,1.0,0.17773788150807898,1.0,99,346,0,458,243,334,0.27245508982035926,0.10963455149501661,99,False,False,False,False
final_all_training,0.9757753375020083,0.49169435215946844,0.4502264874221553,1.0,0.17594254937163376,1.0,98,346,0,459,244,334,0.2694610778443114,0.10852713178294573,98,False,False,False,False
final_all_training,0.975980583206625,0.49058693244739754,0.44866526503567783,1.0,0.1741472172351885,1.0,97,346,0,460,245,334,0.26646706586826346,0.10741971207087486,97,False,False,False,False
final_all_training,0.9762121030647414,0.4894795127353267,0.4471005128109772,1.0,0.17235188509874327,1.0,96,346,0,461,246,334,0.2634730538922156,0.10631229235880399,96,False,False,False,False
final_all_training,0.9762692318499437,0.4883720930232558,0.44553221124708936,1.0,0.17055655296229802,1.0,95,346,0,462,247,334,0.26047904191616766,0.10520487264673312,95,False,False,False,False
final_all_training,0.9763263608696433,0.48726467331118495,0.4439603407345343,1.0,0.1687612208258528,1.0,94,346,0,463,248,334,0.25748502994011974,0.10409745293466224,94,False,False,False,False
final_all_training,0.9764279014655398,0.48615725359911405,0.4423848815544317,1.0,0.16696588868940754,1.0,93,346,0,464,249,334,0.25449101796407186,0.10299003322259136,93,False,False,False,False
final_all_training,0.9767357179617597,0.4850498338870432,0.44080581387760975,1.0,0.1651705565529623,1.0,92,346,0,465,250,334,0.25149700598802394,0.10188261351052048,92,False,False,False,False
final_all_training,0.9768864915347782,0.4839424141749723,0.439223117763705,1.0,0.16337522441651706,1.0,91,346,0,466,251,334,0.24850299401197604,0.10077519379844961,91,False,False,False,False
final_all_training,0.9770130778681904,0.48283499446290146,0.4376367731602551,1.0,0.1615798922800718,1.0,90,346,0,467,252,334,0.24550898203592814,0.09966777408637874,90,False,False,False,False
final_all_training,0.9770328817102151,0.48172757475083056,0.4360467599017829,1.0,0.15978456014362658,1.0,89,346,0,468,253,334,0.24251497005988024,0.09856035437430787,89,False,False,False,False
final_all_training,0.9774076111984055,0.4806201550387597,0.43445305770887166,1.0,0.15798922800718132,1.0,88,346,0,469,254,334,0.23952095808383234,0.09745293466223699,88,False,False,False,False
final_all_training,0.9774291306628476,0.4795127353266888,0.43285564618723343,1.0,0.1561938958707361,1.0,87,346,0,470,255,334,0.23652694610778444,0.09634551495016612,87,False,False,False,False
