threshold,accuracy,macro_f1,precision,relevant_recall,specificity,tp,tn,fp,fn,medical_fn,medical_n,medical_recall,referral_fraction,referrals,feasible_recall_first,selected_default_0_5,selected_balanced_macro_f1,selected_recall_first
0.3447312116622925,0.8637873754152824,0.8534340447263097,0.8703071672354948,0.9156193895870736,0.7803468208092486,510,270,76,47,10,334,0.9700598802395209,0.6489479512735327,586,False,False,False,False
0.3503967225551605,0.8626799557032115,0.8523357879855675,0.8700854700854701,0.9138240574506283,0.7803468208092486,509,270,76,48,10,334,0.9700598802395209,0.6478405315614618,585,False,False,False,False
0.36438438296318054,0.8615725359911407,0.8512385257622583,0.8698630136986302,0.9120287253141831,0.7803468208092486,508,270,76,49,11,334,0.9670658682634731,0.646733111849391,584,False,False,False,False
0.37767183780670166,0.8626799557032115,0.8525209419946262,0.8713550600343053,0.9120287253141831,0.7832369942196532,508,271,75,49,11,334,0.9670658682634731,0.64562569213732,583,False,False,False,False
0.3865309953689575,0.8637873754152824,0.8538013697277788,0.872852233676976,0.9120287253141831,0.7861271676300579,508,272,74,49,11,334,0.9670658682634731,0.6445182724252492,582,False,False,False,False
0.41282355785369873,0.8626799557032115,0.8527040821695799,0.8726333907056799,0.9102333931777379,0.7861271676300579,507,272,74,50,12,334,0.9640718562874252,0.6434108527131783,581,False,False,False,False
0.4167247712612152,0.8637873754152824,0.8539820391163908,0.8741379310344828,0.9102333931777379,0.7890173410404624,507,273,73,50,12,334,0.9640718562874252,0.6423034330011074,580,False,False,False,False
0.4230268895626068,0.8626799557032115,0.8528852217784317,0.8739205526770294,0.9084380610412927,0.7890173410404624,506,273,73,51,13,334,0.9610778443113772,0.6411960132890365,579,False,False,False,False
0.42797526717185974,0.8637873754152824,0.8541607305816159,0.8754325259515571,0.9084380610412927,0.791907514450867,506,274,72,51,13,334,0.9610778443113772,0.6400885935769657,578,False,False,False,False
0.4453793168067932,0.8626799557032115,0.8530643738977073,0.8752166377816292,0.9066427289048474,0.791907514450867,505,274,72,52,13,334,0.9610778443113772,0.6389811738648948,577,False,False,False,False
0.44766589999198914,0.8637873754152824,0.8543374570005076,0.8767361111111112,0.9066427289048474,0.7947976878612717,505,275,71,52,13,334,0.9610778443113772,0.6378737541528239,576,False,False,False,False
0.4677637815475464,0.8626799557032115,0.8532415514150004,0.8765217391304347,0.9048473967684022,0.7947976878612717,504,275,71,53,13,334,0.9610778443113772,0.636766334440753,575,False,False,False,False
0.469034880399704,0.8637873754152824,0.8545122310639552,0.8780487804878049,0.9048473967684022,0.7976878612716763,504,276,70,53,13,334,0.9610778443113772,0.6356589147286822,574,False,False,False,False
0.47497427463531494,0.8626799557032115,0.853416767031471,0.8778359511343804,0.9030520646319569,0.7976878612716763,503,276,70,54,13,334,0.9610778443113772,0.6345514950166113,573,False,False,False,False
0.49045461416244507,0.8615725359911407,0.8523222208121329,0.8776223776223776,0.9012567324955116,0.7976878612716763,502,276,70,55,13,334,0.9610778443113772,0.6334440753045404,572,False,False,False,False
0.4964486360549927,0.8604651162790697,0.851228582187912,0.8774080560420315,0.8994614003590664,0.7976878612716763,501,276,70,56,13,334,0.9610778443113772,0.6323366555924695,571,False,False,False,False
0.4984031915664673,0.8615725359911407,0.852495906475544,0.8789473684210526,0.8994614003590664,0.8005780346820809,501,277,69,56,13,334,0.9610778443113772,0.6312292358803987,570,False,False,False,False
0.5,0.8626799557032115,0.8537613624490649,0.8804920913884007,0.8994614003590664,0.8034682080924855,501,278,68,56,13,334,0.9610778443113772,0.6301218161683277,569,False,True,False,False
0.5065523386001587,0.8626799557032115,0.8537613624490649,0.8804920913884007,0.8994614003590664,0.8034682080924855,501,278,68,56,13,334,0.9610778443113772,0.6301218161683277,569,False,False,False,False
0.5234536528587341,0.8637873754152824,0.8550249632892806,0.8820422535211268,0.8994614003590664,0.8063583815028902,501,279,67,56,13,334,0.9610778443113772,0.6290143964562569,568,False,False,False,False
0.5259809494018555,0.8626799557032115,0.8539307667421547,0.8818342151675485,0.8976660682226212,0.8063583815028902,500,279,67,57,14,334,0.9580838323353293,0.627906976744186,567,False,False,False,False
0.5331867933273315,0.8615725359911407,0.8528374504080134,0.8816254416961131,0.895870736086176,0.8063583815028902,499,279,67,58,14,334,0.9580838323353293,0.6267995570321152,566,False,False,False,False
0.5356383323669434,0.8626799557032115,0.8540982581230259,0.8831858407079646,0.895870736086176,0.8092485549132948,499,280,66,58,14,334,0.9580838323353293,0.6256921373200443,565,False,False,False,False
0.5447281002998352,0.8637873754152824,0.8553572475045091,0.8847517730496454,0.895870736086176,0.8121387283236994,499,281,65,58,14,334,0.9580838323353293,0.6245847176079734,564,False,False,False,False
0.5537212491035461,0.8626799557032115,0.8542638483965015,0.8845470692717584,0.8940754039497307,0.8121387283236994,498,281,65,59,15,334,0.9550898203592815,0.6234772978959026,563,False,False,False,False
0.5540391206741333,0.8637873754152824,0.85552056382219,0.8861209964412812,0.8940754039497307,0.815028901734104,498,282,64,59,15,334,0.9550898203592815,0.6223698781838317,562,False,False,False,False
0.5567669868469238,0.8626799557032115,0.8544275491949911,0.8859180035650623,0.8922800718132855,0.815028901734104,497,282,64,60,16,334,0.9520958083832335,0.6212624584717608,561,False,False,False,False
0.5638643503189087,0.8615725359911407,0.8533353776508452,0.8857142857142857,0.8904847396768402,0.815028901734104,496,282,64,61,16,334,0.9520958083832335,0.6201550387596899,560,False,False,False,False
0.5746171474456787,0.8626799557032115,0.8545893719806763,0.8872987477638641,0.8904847396768402,0.8179190751445087,496,283,63,61,16,334,0.9520958083832335,0.6190476190476191,559,False,False,False,False
0.5814831852912903,0.8637873754152824,0.8558416021493513,0.8888888888888888,0.8904847396768402,0.8208092485549133,496,284,62,61,16,334,0.9520958083832335,0.6179401993355482,558,False,False,False,False
0.5977048873901367,0.8626799557032115,0.8547493280476541,0.8886894075403949,0.8886894075403949,0.8208092485549133,495,284,62,62,17,334,0.9491017964071856,0.6168327796234773,557,False,False,False,False
0.6069929003715515,0.8615725359911407,0.8536578725257971,0.8884892086330936,0.8868940754039497,0.8208092485549133,494,284,62,63,18,334,0.9461077844311377,0.6157253599114064,556,False,False,False,False
0.616524338722229,0.8626799557032115,0.8549074285240396,0.8900900900900901,0.8868940754039497,0.8236994219653179,494,285,61,63,18,334,0.9461077844311377,0.6146179401993356,555,False,False,False,False
0.6184753179550171,0.8637873754152824,0.8561552558133512,0.8916967509025271,0.8868940754039497,0.8265895953757225,494,286,60,63,18,334,0.9461077844311377,0.6135105204872646,554,False,False,False,False
0.6217690110206604,0.8626799557032115,0.8550636843740292,0.891500904159132,0.8850987432675045,0.8265895953757225,493,286,60,64,18,334,0.9461077844311377,0.6124031007751938,553,False,False,False,False
0.6246355175971985,0.8615725359911407,0.8539729072037445,0.8913043478260869,0.8833034111310593,0.8265895953757225,492,286,60,65,18,334,0.9461077844311377,0.6112956810631229,552,False,False,False,False
0.6478968858718872,0.8604651162790697,0.8528829145676663,0.8911070780399274,0.881508078994614,0.8265895953757225,491,286,60,66,19,334,0.9431137724550899,0.6101882613510521,551,False,False,False,False
0.657634973526001,0.8593576965669989,0.8517936967638632,0.8909090909090909,0.8797127468581688,0.8265895953757225,490,286,60,67,20,334,0.9401197604790419,0.6090808416389811,550,False,False,False,False
0.6584794521331787,0.8604651162790697,0.8530379746835443,0.8925318761384335,0.8797127468581688,0.8294797687861272,490,287,59,67,20,334,0.9401197604790419,0.6079734219269103,549,False,False,False,False
0.6632705330848694,0.8593576965669989,0.8519490579069332,0.8923357664233577,0.8779174147217235,0.8294797687861272,489,287,59,68,21,334,0.937125748502994,0.6068660022148394,548,False,False,False,False
0.6655913591384888,0.858250276854928,0.8508608943391552,0.8921389396709324,0.8761220825852782,0.8294797687861272,488,287,59,69,22,334,0.9341317365269461,0.6057585825027686,547,False,False,False,False
0.6673522591590881,0.8593576965669989,0.8521025678061513,0.8937728937728938,0.8761220825852782,0.8323699421965318,488,288,58,69,22,334,0.9341317365269461,0.6046511627906976,546,False,False,False,False
0.6723793148994446,0.8604651162790697,0.8533425796073255,0.8954128440366973,0.8761220825852782,0.8352601156069365,488,289,57,69,22,334,0.9341317365269461,0.6035437430786268,545,False,False,False,False
0.6726890206336975,0.8615725359911407,0.8545809418903512,0.8970588235294118,0.8761220825852782,0.838150289017341,488,290,56,69,22,334,0.9341317365269461,0.602436323366556,544,False,False,False,False
0.675380527973175,0.8604651162790697,0.8534921452485191,0.8968692449355433,0.874326750448833,0.838150289017341,487,290,56,70,23,334,0.9311377245508982,0.6013289036544851,543,False,False,False,False
0.6754347085952759,0.8593576965669989,0.8524040757123938,0.8966789667896679,0.8725314183123878,0.838150289017341,486,290,56,71,23,334,0.9311377245508982,0.6002214839424141,542,False,False,False,False
0.6816715002059937,0.8604651162790697,0.8536398999722146,0.8983364140480592,0.8725314183123878,0.8410404624277457,486,291,55,71,23,334,0.9311377245508982,0.5991140642303433,541,False,False,False,False
0.6872915625572205,0.8615725359911407,0.8548741085123809,0.9,0.8725314183123878,0.8439306358381503,486,292,54,71,23,334,0.9311377245508982,0.5980066445182725,540,False,False,False,False
0.6903723478317261,0.8626799557032115,0.8561067132723348,0.9016697588126159,0.8725314183123878,0.846820809248555,486,293,53,71,23,334,0.9311377245508982,0.5968992248062015,539,False,False,False,False
0.6915045976638794,0.8637873754152824,0.8573377261429975,0.9033457249070632,0.8725314183123878,0.8497109826589595,486,294,52,71,23,334,0.9311377245508982,0.5957918050941307,538,False,False,False,False
0.6961778402328491,0.8626799557032115,0.8562485878027237,0.9031657355679702,0.8707360861759426,0.8497109826589595,485,294,52,72,24,334,0.9281437125748503,0.5946843853820598,537,False,False,False,False
0.7043130397796631,0.8637873754152824,0.8574775859126482,0.9048507462686567,0.8707360861759426,0.8526011560693642,485,295,51,72,24,334,0.9281437125748503,0.593576965669989,536,False,False,False,False
0.7055721879005432,0.8626799557032115,0.8563887093298858,0.9046728971962616,0.8689407540394973,0.8526011560693642,484,295,51,73,25,334,0.9251497005988024,0.592469545957918,535,False,False,False,False
0.7105750441551208,0.8637873754152824,0.8576157115112202,0.9063670411985019,0.8689407540394973,0.8554913294797688,484,296,50,73,25,334,0.9251497005988024,0.5913621262458472,534,False,False,True,False
0.718731701374054,0.8626799557032115,0.8565270872840962,0.9061913696060038,0.8671454219030521,0.8554913294797688,483,296,50,74,25,334,0.9251497005988024,0.5902547065337763,533,False,False,False,False
0.7193489670753479,0.8615725359911407,0.8554391384364759,0.9060150375939849,0.8653500897666068,0.8554913294797688,482,296,50,75,25,334,0.9251497005988024,0.5891472868217055,532,False,False,False,False
0.7198705077171326,0.8626799557032115,0.8566637309519909,0.9077212806026366,0.8653500897666068,0.8583815028901735,482,297,49,75,25,334,0.9251497005988024,0.5880398671096345,531,False,False,False,False
0.7229574918746948,0.8615725359911407,0.8555760133989634,0.9075471698113208,0.8635547576301615,0.8583815028901735,481,297,49,76,25,334,0.9251497005988024,0.5869324473975637,530,False,False,False,False
0.7256664633750916,0.8604651162790697,0.854488950276243,0.9073724007561437,0.8617594254937163,0.8583815028901735,480,297,49,77,25,334,0.9251497005988024,0.5858250276854928,529,False,False,False,False
0.726556122303009,0.8593576965669989,0.8534025323251756,0.9071969696969697,0.8599640933572711,0.8583815028901735,479,297,49,78,26,334,0.9221556886227545,0.584717607973422,528,False,False,False,False
0.7300179600715637,0.858250276854928,0.8523167503143176,0.9070208728652751,0.8581687612208259,0.8583815028901735,478,297,49,79,27,334,0.9191616766467066,0.583610188261351,527,False,False,False,False
0.7303187251091003,0.8571428571428571,0.8512315950391375,0.9068441064638784,0.8563734290843806,0.8583815028901735,477,297,49,80,28,334,0.9161676646706587,0.5825027685492802,526,False,False,False,False
0.7315825819969177,0.858250276854928,0.8524524872090766,0.9085714285714286,0.8563734290843806,0.861271676300578,477,298,48,80,28,334,0.9161676646706587,0.5813953488372093,525,False,False,False,False
0.7331889867782593,0.8593576965669989,0.8536718874605251,0.9103053435114504,0.8563734290843806,0.8641618497109826,477,299,47,80,28,334,0.9161676646706587,0.5802879291251384,524,False,False,False,False
0.7419682741165161,0.858250276854928,0.852586470768289,0.9101338432122371,0.8545780969479354,0.8641618497109826,476,299,47,81,29,334,0.9131736526946108,0.5791805094130675,523,False,False,False,False
0.7451127767562866,0.8571428571428571,0.8515016578853771,0.9099616858237548,0.8527827648114902,0.8641618497109826,475,299,47,82,29,334,0.9131736526946108,0.5780730897009967,522,False,False,False,False
0.7454787492752075,0.858250276854928,0.852718709861567,0.9117082533589251,0.8527827648114902,0.8670520231213873,475,300,46,82,29,334,0.9131736526946108,0.5769656699889258,521,False,False,False,False
0.7591326236724854,0.8593576965669989,0.8539343015769303,0.9134615384615384,0.8527827648114902,0.869942196531792,475,301,45,82,29,334,0.9131736526946108,0.5758582502768549,520,False,False,False,False
0.7647410035133362,0.8604651162790697,0.8551484442633803,0.9152215799614644,0.8527827648114902,0.8728323699421965,475,302,44,82,29,334,0.9131736526946108,0.574750830564784,519,False,False,False,False
0.7657793164253235,0.8615725359911407,0.8563611491108072,0.916988416988417,0.8527827648114902,0.8757225433526011,475,303,43,82,29,334,0.9131736526946108,0.5736434108527132,518,False,False,False,False
0.7680836319923401,0.8626799557032115,0.8575724272674543,0.9187620889748549,0.8527827648114902,0.8786127167630058,475,304,42,82,29,334,0.9131736526946108,0.5725359911406424,517,False,False,False,False
0.7701438665390015,0.8615725359911407,0.8564860669108681,0.9186046511627907,0.8509874326750448,0.8786127167630058,474,304,42,83,29,334,0.9131736526946108,0.5714285714285714,516,False,False,False,False
0.7703996896743774,0.8604651162790697,0.8554002806132823,0.9184466019417475,0.8491921005385996,0.8786127167630058,473,304,42,84,29,334,0.9131736526946108,0.5703211517165006,515,False,False,False,False
0.7712519764900208,0.8593576965669989,0.8543150593570761,0.9182879377431906,0.8473967684021544,0.8786127167630058,472,304,42,85,29,334,0.9131736526946108,0.5692137320044297,514,False,False,False,False
0.7785530090332031,0.858250276854928,0.85323039414872,0.9181286549707602,0.8456014362657092,0.8786127167630058,471,304,42,86,30,334,0.9101796407185628,0.5681063122923588,513,False,False,False,False
0.7804381251335144,0.8593576965669989,0.8544385818166587,0.919921875,0.8456014362657092,0.8815028901734104,471,305,41,86,30,334,0.9101796407185628,0.5669988925802879,512,False,False,False,False
0.7865579128265381,0.858250276854928,0.8533540391583692,0.9197651663405088,0.8438061041292639,0.8815028901734104,470,305,41,87,31,334,0.907185628742515,0.5658914728682171,511,False,False,False,False
0.7886483669281006,0.8593576965669989,0.8545604194223811,0.9215686274509803,0.8438061041292639,0.884393063583815,470,306,40,87,31,334,0.907185628742515,0.5647840531561462,510,False,False,False,False
0.7991519570350647,0.858250276854928,0.8534759900613559,0.9214145383104125,0.8420107719928187,0.884393063583815,469,306,40,88,31,334,0.907185628742515,0.5636766334440753,509,False,False,False,False
0.7997302412986755,0.8571428571428571,0.8523920853053544,0.9212598425196851,0.8402154398563735,0.884393063583815,468,306,40,89,32,334,0.9041916167664671,0.5625692137320044,508,False,False,False,False
0.808438777923584,0.8560354374307863,0.8513086962689744,0.9211045364891519,0.8384201077199281,0.884393063583815,467,306,40,90,32,334,0.9041916167664671,0.5614617940199336,507,False,False,False,False
0.810592532157898,0.8549280177187154,0.8502258140892291,0.9209486166007905,0.8366247755834829,0.884393063583815,466,306,40,91,33,334,0.9011976047904192,0.5603543743078627,506,False,False,False,False
0.8125256299972534,0.8560354374307863,0.8514291355324708,0.9227722772277228,0.8366247755834829,0.8872832369942196,466,307,39,91,33,334,0.9011976047904192,0.5592469545957918,505,False,False,False,False
0.8172520995140076,0.8549280177187154,0.8503463239061542,0.9226190476190477,0.8348294434470377,0.8872832369942196,465,307,39,92,33,334,0.9011976047904192,0.5581395348837209,504,False,False,False,False
0.8173996210098267,0.8538205980066446,0.8492639991906521,0.9224652087475149,0.8330341113105925,0.8872832369942196,464,307,39,93,33,334,0.9011976047904192,0.5570321151716501,503,False,False,False,False
0.818416178226471,0.8527131782945736,0.8481821525952725,0.9223107569721115,0.8312387791741472,0.8872832369942196,463,307,39,94,34,334,0.8982035928143712,0.5559246954595792,502,False,False,False,False
0.832242488861084,0.8516057585825028,0.8471007753505251,0.9221556886227545,0.829443447037702,0.8872832369942196,462,307,39,95,35,334,0.8952095808383234,0.5548172757475083,501,False,False,False,False
0.8333062529563904,0.8504983388704319,0.8460198587078577,0.922,0.8276481149012568,0.8872832369942196,461,307,39,96,36,334,0.8922155688622755,0.5537098560354374,500,False,False,False,False
0.8340624570846558,0.8493909191583611,0.8449393939393939,0.9218436873747495,0.8258527827648114,0.8872832369942196,460,307,39,97,37,334,0.8892215568862275,0.5526024363233666,499,False,False,False,False
0.8406800031661987,0.8504983388704319,0.8461387975590209,0.9236947791164659,0.8258527827648114,0.8901734104046243,460,308,38,97,37,334,0.8892215568862275,0.5514950166112956,498,False,False,False,False
0.8453103303909302,0.8493909191583611,0.8450583390528483,0.9235412474849095,0.8240574506283662,0.8901734104046243,459,308,38,98,37,334,0.8892215568862275,0.5503875968992248,497,False,False,False,False
0.8455446362495422,0.8482834994462901,0.8439783127698135,0.9233870967741935,0.822262118491921,0.8901734104046243,458,308,38,99,38,334,0.8862275449101796,0.5492801771871539,496,False,False,False,False
0.850742757320404,0.8471760797342193,0.8428987100483102,0.9232323232323232,0.8204667863554758,0.8901734104046243,457,308,38,100,39,334,0.8832335329341318,0.5481727574750831,495,False,False,False,False
0.8523853421211243,0.8460686600221484,0.8418195222462366,0.9230769230769231,0.8186714542190305,0.8901734104046243,456,308,38,101,40,334,0.8802395209580839,0.5470653377630121,494,False,False,False,False
0.8550086617469788,0.8471760797342193,0.843015873015873,0.9249492900608519,0.8186714542190305,0.8930635838150289,456,309,37,101,40,334,0.8802395209580839,0.5459579180509413,493,False,False,False,False
0.8585190176963806,0.8482834994462901,0.8442109425470317,0.926829268292683,0.8186714542190305,0.8959537572254336,456,310,36,101,40,334,0.8802395209580839,0.5448504983388704,492,False,False,False,False
0.8588139414787292,0.8493909191583611,0.8454047412838124,0.9287169042769857,0.8186714542190305,0.8988439306358381,456,311,35,101,40,334,0.8802395209580839,0.5437430786267996,491,False,False,False,False
0.8624789118766785,0.8504983388704319,0.8465972796357748,0.9306122448979591,0.8186714542190305,0.9017341040462428,456,312,34,101,40,334,0.8802395209580839,0.5426356589147286,490,False,False,False,False
0.8636334538459778,0.8493909191583611,0.8455167555600283,0.9304703476482618,0.8168761220825853,0.9017341040462428,455,312,34,102,40,334,0.8802395209580839,0.5415282392026578,489,False,False,False,False
0.8653231859207153,0.8482834994462901,0.8444366201610825,0.930327868852459,0.8150807899461401,0.9017341040462428,454,312,34,103,40,334,0.8802395209580839,0.540420819490587,488,False,False,False,False
0.8682342171669006,0.8471760797342193,0.8433568648746492,0.9301848049281314,0.8132854578096947,0.9017341040462428,453,312,34,104,41,334,0.8772455089820359,0.5393133997785161,487,False,False,False,False
0.8689644932746887,0.8460686600221484,0.8422774811543976,0.9300411522633745,0.8114901256732495,0.9017341040462428,452,312,34,105,42,334,0.874251497005988,0.5382059800664452,486,False,False,False,False
0.8733730316162109,0.8449612403100775,0.8411984604717067,0.9298969072164949,0.8096947935368043,0.9017341040462428,451,312,34,106,42,334,0.874251497005988,0.5370985603543743,485,False,False,False,False
0.8740355968475342,0.8438538205980066,0.8401197943154206,0.9297520661157025,0.8078994614003591,0.9017341040462428,450,312,34,107,43,334,0.8712574850299402,0.5359911406423035,484,False,False,False,False
0.8754782676696777,0.8449612403100775,0.8413084956818638,0.9316770186335404,0.8078994614003591,0.9046242774566474,450,313,33,107,43,334,0.8712574850299402,0.5348837209302325,483,False,False,False,False
0.8767469525337219,0.8460686600221484,0.8424959813681042,0.9336099585062241,0.8078994614003591,0.9075144508670521,450,314,32,107,43,334,0.8712574850299402,0.5337763012181617,482,False,False,False,False
0.8771645426750183,0.8449612403100775,0.8414167870905588,0.9334719334719335,0.8061041292639138,0.9075144508670521,449,314,32,108,44,334,0.8682634730538922,0.5326688815060908,481,False,False,False,False
0.882421612739563,0.8460686600221484,0.8426026361428196,0.9354166666666667,0.8061041292639138,0.9104046242774566,449,315,31,108,44,334,0.8682634730538922,0.53156146179402,480,False,False,False,False
0.8856583833694458,0.8449612403100775,0.8415233415233416,0.9352818371607515,0.8043087971274686,0.9104046242774566,448,315,31,109,45,334,0.8652694610778443,0.530454042081949,479,False,False,False,False
0.8872581720352173,0.8460686600221484,0.8427075696911597,0.9372384937238494,0.8043087971274686,0.9132947976878613,448,316,30,109,45,334,0.8652694610778443,0.5293466223698782,478,False,False,False,False
0.8881694674491882,0.8449612403100775,0.8416281656828455,0.9371069182389937,0.8025134649910234,0.9132947976878613,447,316,30,110,45,334,0.8652694610778443,0.5282392026578073,477,False,False,False,False
0.8902888894081116,0.8438538205980066,0.8405490733354288,0.9369747899159664,0.800718132854578,0.9132947976878613,446,316,30,111,45,334,0.8652694610778443,0.5271317829457365,476,False,False,False,False
0.8912598490715027,0.8427464008859358,0.8394702842377261,0.9368421052631579,0.7989228007181328,0.9132947976878613,445,316,30,112,45,334,0.8652694610778443,0.5260243632336655,475,False,False,False,False
0.8943410515785217,0.8416389811738649,0.8383917899940552,0.9367088607594937,0.7971274685816876,0.9132947976878613,444,316,30,113,46,334,0.8622754491017964,0.5249169435215947,474,False,False,False,False
0.8962399363517761,0.8427464008859358,0.8395731158042238,0.9386892177589852,0.7971274685816876,0.9161849710982659,444,317,29,113,46,334,0.8622754491017964,0.5238095238095238,473,False,False,False,False
0.8982130885124207,0.8438538205980066,0.8407532897328815,0.940677966101695,0.7971274685816876,0.9190751445086706,444,318,28,113,46,334,0.8622754491017964,0.5227021040974529,472,False,False,False,False
0.8997642993927002,0.8449612403100775,0.8419323217268663,0.9426751592356688,0.7971274685816876,0.9219653179190751,444,319,27,113,46,334,0.8622754491017964,0.521594684385382,471,False,False,False,False
0.9012159109115601,0.8438538205980066,0.8408528148213886,0.9425531914893617,0.7953321364452424,0.9219653179190751,443,319,27,114,47,334,0.8592814371257484,0.5204872646733112,470,False,False,False,False
0.9012413024902344,0.8427464008859358,0.8397735792472634,0.9424307036247335,0.7935368043087971,0.9219653179190751,442,319,27,115,48,334,0.8562874251497006,0.5193798449612403,469,False,False,False,False
0.9015712141990662,0.8438538205980066,0.840950626151588,0.9444444444444444,0.7935368043087971,0.9248554913294798,442,320,26,115,48,334,0.8562874251497006,0.5182724252491694,468,False,False,False,False
0.9023593068122864,0.8449612403100775,0.8421265585038363,0.9464668094218416,0.7935368043087971,0.9277456647398844,442,321,25,115,48,334,0.8562874251497006,0.5171650055370985,467,False,False,False,False
0.9037248492240906,0.8460686600221484,0.8433013861267477,0.9484978540772532,0.7935368043087971,0.930635838150289,442,322,24,115,48,334,0.8562874251497006,0.5160575858250277,466,False,False,False,False
0.9063416719436646,0.8449612403100775,0.8422211350293543,0.9483870967741935,0.7917414721723519,0.930635838150289,441,322,24,116,49,334,0.8532934131736527,0.5149501661129569,465,False,False,False,False
0.9085026979446411,0.8460686600221484,0.8433944490539436,0.9504310344827587,0.7917414721723519,0.9335260115606936,441,323,23,116,49,334,0.8532934131736527,0.5138427464008859,464,False,False,False,False
0.9120746850967407,0.8449612403100775,0.8423140248465799,0.9503239740820735,0.7899461400359067,0.9335260115606936,440,323,23,117,50,334,0.8502994011976048,0.512735326688815,463,False,False,False,False
0.91414475440979,0.8438538205980066,0.8412338378932431,0.9502164502164502,0.7881508078994613,0.9335260115606936,439,323,23,118,50,334,0.8502994011976048,0.5116279069767442,462,False,False,False,False
0.9165847301483154,0.8427464008859358,0.8401538799078516,0.9501084598698482,0.7863554757630161,0.9335260115606936,438,323,23,119,50,334,0.8502994011976048,0.5105204872646734,461,False,False,False,False
0.9168668985366821,0.8416389811738649,0.8390741426173305,0.95,0.7845601436265709,0.9335260115606936,437,323,23,120,51,334,0.8473053892215568,0.5094130675526024,460,False,False,False,False
0.9174795150756836,0.840531561461794,0.8379946177613875,0.9498910675381264,0.7827648114901257,0.9335260115606936,436,323,23,121,52,334,0.844311377245509,0.5083056478405316,459,False,False,False,False
0.91926109790802,0.8394241417497231,0.8369152970922882,0.9497816593886463,0.7809694793536804,0.9335260115606936,435,323,23,122,52,334,0.844311377245509,0.5071982281284607,458,False,False,False,False
0.9240180253982544,0.8383167220376523,0.8358361723746339,0.949671772428884,0.7791741472172352,0.9335260115606936,434,323,23,123,52,334,0.844311377245509,0.5060908084163898,457,False,False,False,False
0.9248319864273071,0.8394241417497231,0.837005436264252,0.9517543859649122,0.7791741472172352,0.9364161849710982,434,324,22,123,52,334,0.844311377245509,0.5049833887043189,456,False,False,False,False
0.9307656288146973,0.8383167220376523,0.8359260660487251,0.9516483516483516,0.77737881508079,0.9364161849710982,433,324,22,124,53,334,0.8413173652694611,0.5038759689922481,455,False,False,False,False
0.9316117763519287,0.8372093023255814,0.8348468730754157,0.9515418502202643,0.7755834829443446,0.9364161849710982,432,324,22,125,53,334,0.8413173652694611,0.5027685492801772,454,False,False,False,False
0.9328862428665161,0.8361018826135105,0.8337678491467237,0.9514348785871964,0.7737881508078994,0.9364161849710982,431,324,22,126,54,334,0.8383233532934131,0.5016611295681063,453,False,False,False,False
0.9347832202911377,0.8349944629014396,0.8326889860763791,0.9513274336283186,0.7719928186714542,0.9364161849710982,430,324,22,127,54,334,0.8383233532934131,0.5005537098560354,452,False,False,False,False
0.9355502128601074,0.8338870431893688,0.831610275689223,0.9512195121951219,0.770197486535009,0.9364161849710982,429,324,22,128,54,334,0.8383233532934131,0.4994462901439646,451,False,False,False,False
0.9355860948562622,0.832779623477298,0.8305317098209903,0.9511111111111111,0.7684021543985637,0.9364161849710982,428,324,22,129,54,334,0.8383233532934131,0.4983388704318937,450,False,False,False,False
0.9368932843208313,0.831672203765227,0.8294532803180914,0.9510022271714922,0.7666068222621185,0.9364161849710982,427,324,22,130,54,334,0.8383233532934131,0.49723145071982283,449,False,False,False,False
0.9369944930076599,0.8305647840531561,0.8283749790373973,0.9508928571428571,0.7648114901256733,0.9364161849710982,426,324,22,131,54,334,0.8383233532934131,0.49612403100775193,448,False,False,False,False
0.9390303492546082,0.8294573643410853,0.8272967978460224,0.9507829977628636,0.7630161579892281,0.9364161849710982,425,324,22,132,54,334,0.8383233532934131,0.4950166112956811,447,False,False,False,False
0.9392896294593811,0.8283499446290143,0.8262187286211105,0.9506726457399103,0.7612208258527827,0.9364161849710982,424,324,22,133,55,334,0.8353293413173652,0.4939091915836102,446,False,False,False,False
0.9398244619369507,0.8272425249169435,0.8251407632496202,0.950561797752809,0.7594254937163375,0.9364161849710982,423,324,22,134,56,334,0.8323353293413174,0.49280177187153934,445,False,False,False,False
0.942744791507721,0.8261351052048727,0.824062893628111,0.9504504504504504,0.7576301615798923,0.9364161849710982,422,324,22,135,57,334,0.8293413173652695,0.49169435215946844,444,False,False,False,False
0.9439900517463684,0.8250276854928018,0.8229851116625311,0.9503386004514672,0.755834829443447,0.9364161849710982,421,324,22,136,58,334,0.8263473053892215,0.49058693244739754,443,False,False,False,False
0.9449920058250427,0.8239202657807309,0.8219074092680041,0.9502262443438914,0.7540394973070018,0.9364161849710982,420,324,22,137,59,334,0.8233532934131736,0.4894795127353267,442,False,False,False,False
0.9451770782470703,0.82281284606866,0.8208297783686185,0.9501133786848073,0.7522441651705566,0.9364161849710982,419,324,22,138,59,334,0.8233532934131736,0.4883720930232558,441,False,False,False,False
0.9459879994392395,0.8239202657807309,0.8219913138674366,0.9522727272727273,0.7522441651705566,0.9393063583815029,419,325,21,138,59,334,0.8233532934131736,0.48726467331118495,440,False,False,False,False
0.9470946788787842,0.82281284606866,0.8209132827606723,0.9521640091116174,0.7504488330341114,0.9393063583815029,418,325,21,139,59,334,0.8233532934131736,0.48615725359911405,439,False,False,False,False
